elevation,geology,landuse,rainfall,slope,soil_clay,.geo
1653,4,10,3.9373834133148193,36.90988540649414,22,"{""type"":""Point"",""coordinates"":[85.14658857230881,27.81631205815552]}"
1604,3,10,3.569990634918213,20.363473892211918,25,"{""type"":""Point"",""coordinates"":[85.52066956243287,27.645389362239992]}"
1291,1,50,3.75677752494812,1.854334115982056,26,"{""type"":""Point"",""coordinates"":[85.29121103127008,27.697800492624765]}"
1975,4,10,4.847248077392578,34.1681022644043,26,"{""type"":""Point"",""coordinates"":[85.12737920057931,27.701309782184257]}"
1706,4,10,3.9062464237213135,29.44578742980957,28,"{""type"":""Point"",""coordinates"":[85.52932950740943,27.6669390472122]}"
965,1,10,5.338897228240967,16.226842880249023,28,"{""type"":""Point"",""coordinates"":[85.18171050976868,27.74104189621309]}"
1378,2,50,4.612148761749268,2.7802884578704834,26,"{""type"":""Point"",""coordinates"":[85.36660487396126,27.75304849718862]}"
1759,4,30,4.547289371490479,14.95960521697998,26,"{""type"":""Point"",""coordinates"":[85.5047540523378,27.762282751179793]}"
1074,1,10,5.165729999542236,31.424203872680664,24,"{""type"":""Point"",""coordinates"":[85.54101113085713,27.85639807483557]}"
1742,4,10,4.891516208648682,13.396361351013184,25,"{""type"":""Point"",""coordinates"":[85.4777885478307,27.845349838429502]}"
1788,4,10,4.796142101287842,50.65168762207031,25,"{""type"":""Point"",""coordinates"":[85.13807816744769,27.68217698451739]}"
1752,4,10,3.968759536743164,26.668031692504883,27,"{""type"":""Point"",""coordinates"":[85.42538579905931,27.627820596453322]}"
959,1,10,4.588297367095947,30.44132804870605,25,"{""type"":""Point"",""coordinates"":[85.59011706149421,27.739789786226638]}"
929,1,10,4.71803617477417,32.72476577758789,25,"{""type"":""Point"",""coordinates"":[85.58485749464057,27.84460091245314]}"
1313,1,50,4.280627250671387,2.290454864501953,21,"{""type"":""Point"",""coordinates"":[85.35187698525527,27.726541442032786]}"
1318,1,10,4.71803617477417,18.50703811645508,23,"{""type"":""Point"",""coordinates"":[85.59556318765779,27.834779923251663]}"
2198,4,30,5.004334926605225,8.847412109375,23,"{""type"":""Point"",""coordinates"":[85.11197967894027,27.60278220980922]}"
1648,3,10,3.744175434112549,25.13817405700684,26,"{""type"":""Point"",""coordinates"":[85.38095252094715,27.62566976048657]}"
1573,3,10,4.847248077392578,26.666656494140625,25,"{""type"":""Point"",""coordinates"":[85.10679236371783,27.71549777957559]}"
968,1,10,4.432165145874023,29.772727966308597,21,"{""type"":""Point"",""coordinates"":[85.33456137817069,27.867785334147836]}"
1871,4,10,4.618951320648193,36.39498519897461,25,"{""type"":""Point"",""coordinates"":[85.34296280920799,27.79943101730698]}"
1363,2,50,4.618951320648193,2.0952157974243164,26,"{""type"":""Point"",""coordinates"":[85.31215970993433,27.755058423933082]}"
1915,4,30,3.9373834133148193,28.230712890625,30,"{""type"":""Point"",""coordinates"":[85.1451927744313,27.81055427293867]}"
2319,4,10,5.143680095672607,28.8266544342041,25,"{""type"":""Point"",""coordinates"":[85.19035691634508,27.644293002631155]}"
1773,4,30,3.968759536743164,37.79493713378906,27,"{""type"":""Point"",""coordinates"":[85.4475795749868,27.603618230522844]}"
1353,2,30,4.618951320648193,3.2752130031585693,27,"{""type"":""Point"",""coordinates"":[85.33230686312977,27.777308931423896]}"
1546,3,10,3.9062464237213135,41.10709381103516,27,"{""type"":""Point"",""coordinates"":[85.54874399063858,27.671255171945816]}"
1402,2,40,3.744175434112549,3.642248392105103,27,"{""type"":""Point"",""coordinates"":[85.36036154194218,27.61506870694651]}"
1904,4,10,4.796142101287842,11.927431106567385,25,"{""type"":""Point"",""coordinates"":[85.13589151861696,27.657738593242655]}"
1312,1,50,3.40421199798584,4.18925666809082,26,"{""type"":""Point"",""coordinates"":[85.30308341027374,27.668232114728337]}"
1691,4,10,4.612148761749268,25.74516487121582,26,"{""type"":""Point"",""coordinates"":[85.39789845131939,27.771757515426977]}"
1469,2,40,4.186050415039063,21.23147201538086,25,"{""type"":""Point"",""coordinates"":[85.26192636153378,27.730851057700797]}"
1403,2,30,5.058280944824219,16.42069435119629,23,"{""type"":""Point"",""coordinates"":[85.5332870587493,27.8465651131644]}"
1503,3,10,4.186050415039063,27.38954734802246,26,"{""type"":""Point"",""coordinates"":[85.2829209778239,27.749729971457327]}"
1433,2,10,4.124363422393799,13.66552448272705,23,"{""type"":""Point"",""coordinates"":[85.48702722618228,27.667993944274425]}"
1445,2,10,4.547289371490479,20.2595157623291,25,"{""type"":""Point"",""coordinates"":[85.53415663535634,27.770710814887682]}"
1955,4,10,4.695466041564941,39.79776382446289,25,"{""type"":""Point"",""coordinates"":[85.45188770512637,27.861145652165067]}"
1796,4,10,4.49566125869751,26.420509338378903,26,"{""type"":""Point"",""coordinates"":[85.39344484565086,27.881782181600208]}"
2018,4,10,4.684384346008301,15.58240795135498,25,"{""type"":""Point"",""coordinates"":[85.4432585233272,27.79440926192146]}"
1366,2,10,5.165729999542236,31.59588432312012,22,"{""type"":""Point"",""coordinates"":[85.5104563318992,27.859113948862962]}"
1288,1,10,3.9373834133148193,11.32107639312744,24,"{""type"":""Point"",""coordinates"":[85.10362291363249,27.80947211174935]}"
1267,1,10,5.165729999542236,20.189208984375,26,"{""type"":""Point"",""coordinates"":[85.52930068921546,27.88110705961595]}"
1307,1,30,4.243783473968506,2.0936808586120605,28,"{""type"":""Point"",""coordinates"":[85.40108439720589,27.674951580475415]}"
1796,4,10,4.432165145874023,20.101884841918945,26,"{""type"":""Point"",""coordinates"":[85.34326331782223,27.894343010473527]}"
1362,2,30,4.501944541931152,10.822442054748535,26,"{""type"":""Point"",""coordinates"":[85.29251684311339,27.770022923593803]}"
1465,2,10,5.058280944824219,23.180315017700195,29,"{""type"":""Point"",""coordinates"":[85.54412907201497,27.81328990488753]}"
1843,4,10,4.456511497497559,5.906028747558594,27,"{""type"":""Point"",""coordinates"":[85.45340171662198,27.607853708130342]}"
1297,1,50,4.29325008392334,7.259922981262207,28,"{""type"":""Point"",""coordinates"":[85.30228144640975,27.71006184798677]}"
749,1,10,4.030216693878174,35.44388198852539,28,"{""type"":""Point"",""coordinates"":[85.25138371099672,27.895093207246436]}"
646,1,40,4.030216693878174,8.462421417236328,24,"{""type"":""Point"",""coordinates"":[85.27176603513375,27.867276608372674]}"
1531,3,30,4.693136215209961,18.08700942993164,25,"{""type"":""Point"",""coordinates"":[85.43460171636933,27.860276561938022]}"
1359,2,30,4.243783473968506,4.252780437469482,30,"{""type"":""Point"",""coordinates"":[85.41721574036922,27.694045548243892]}"
2025,4,10,4.29292631149292,16.36591339111328,24,"{""type"":""Point"",""coordinates"":[85.28102972913831,27.803994127834468]}"
1716,4,30,5.004334926605225,6.547653675079346,26,"{""type"":""Point"",""coordinates"":[85.11617318698543,27.63612966565792]}"
1573,3,10,4.891516208648682,25.88222885131836,24,"{""type"":""Point"",""coordinates"":[85.46759952318423,27.838548141916387]}"
1486,2,10,4.528158664703369,3.6467299461364746,30,"{""type"":""Point"",""coordinates"":[85.14797681118426,27.796513737844553]}"
1066,1,40,3.9373834133148193,14.54720687866211,26,"{""type"":""Point"",""coordinates"":[85.10543982550902,27.842255188912276]}"
1784,4,10,4.532809257507324,47.11284637451172,22,"{""type"":""Point"",""coordinates"":[85.34718682011783,27.819493415481976]}"
1091,1,10,3.501748561859131,17.612009048461914,22,"{""type"":""Point"",""coordinates"":[85.57690232805646,27.696746804533078]}"
1266,1,10,4.66023588180542,18.800369262695312,28,"{""type"":""Point"",""coordinates"":[85.21512687275414,27.750994906866413]}"
1383,2,10,4.195834636688232,15.254472732543944,27,"{""type"":""Point"",""coordinates"":[85.41541249167368,27.73831923052053]}"
2377,4,10,4.61355447769165,62.22873306274414,19,"{""type"":""Point"",""coordinates"":[85.38769374087063,27.818516431049282]}"
1843,4,10,4.850409507751465,28.09532928466797,24,"{""type"":""Point"",""coordinates"":[85.44506347312688,27.839873072363627]}"
1346,1,40,4.243783473968506,2.129291534423828,27,"{""type"":""Point"",""coordinates"":[85.42782730888358,27.687700690336836]}"
1919,4,10,4.49566125869751,13.796797752380373,20,"{""type"":""Point"",""coordinates"":[85.3821021921456,27.896733772510075]}"
1301,1,50,3.977576494216919,2.2894716262817383,28,"{""type"":""Point"",""coordinates"":[85.36625282292984,27.67048648869628]}"
1615,3,10,3.569990634918213,10.706730842590332,26,"{""type"":""Point"",""coordinates"":[85.53914225553181,27.63972845699375]}"
1712,4,10,4.579485893249512,42.63075637817383,27,"{""type"":""Point"",""coordinates"":[85.16752429775862,27.69043250749478]}"
935,1,10,4.547289371490479,19.196929931640625,24,"{""type"":""Point"",""coordinates"":[85.53310120499906,27.799882940541174]}"
895,1,10,4.588297367095947,26.376367568969727,26,"{""type"":""Point"",""coordinates"":[85.5857303336558,27.72399355151336]}"
1249,1,10,4.547289371490479,19.39405059814453,25,"{""type"":""Point"",""coordinates"":[85.51757193430123,27.786044533390868]}"
2283,4,10,4.579485893249512,24.04054832458496,26,"{""type"":""Point"",""coordinates"":[85.16290759618082,27.669610976081543]}"
1903,4,10,4.579485893249512,48.72719192504883,24,"{""type"":""Point"",""coordinates"":[85.19123862505906,27.693526711255323]}"
1537,3,10,4.501944541931152,18.98695373535156,23,"{""type"":""Point"",""coordinates"":[85.27678104748844,27.79210101739535]}"
1555,3,50,2.6722123622894287,10.511000633239746,26,"{""type"":""Point"",""coordinates"":[85.55594792384755,27.61622060863308]}"
1919,4,10,4.736819744110107,28.195152282714844,25,"{""type"":""Point"",""coordinates"":[85.49755834659155,27.77058136771541]}"
1701,4,50,4.124363422393799,20.695756912231445,27,"{""type"":""Point"",""coordinates"":[85.49643788246561,27.685782898714812]}"
895,1,10,4.71803617477417,24.32295799255371,22,"{""type"":""Point"",""coordinates"":[85.57160973841845,27.806609165365906]}"
1359,2,10,4.124363422393799,17.12462615966797,24,"{""type"":""Point"",""coordinates"":[85.45321468157125,27.65194271122368]}"
1028,1,40,4.576202392578125,13.73300838470459,27,"{""type"":""Point"",""coordinates"":[85.20272251656161,27.740128473558492]}"
1132,1,10,4.588297367095947,38.30730819702149,24,"{""type"":""Point"",""coordinates"":[85.57085013186696,27.70091625863531]}"
1310,1,30,3.40421199798584,4.743328094482422,29,"{""type"":""Point"",""coordinates"":[85.33418604443213,27.65141711125994]}"
858,1,10,3.731015205383301,22.742162704467773,28,"{""type"":""Point"",""coordinates"":[85.18121012159834,27.86009404210905]}"
1560,3,10,4.29292631149292,23.30243492126465,22,"{""type"":""Point"",""coordinates"":[85.2909259347848,27.829106266472728]}"
1252,1,40,3.942606925964356,0.9274099469184875,29,"{""type"":""Point"",""coordinates"":[85.2900885716227,27.60320799056585]}"
1482,2,10,4.576202392578125,18.80034828186035,24,"{""type"":""Point"",""coordinates"":[85.21967704123561,27.706044575641556]}"
1481,2,10,4.501944541931152,18.947900772094727,23,"{""type"":""Point"",""coordinates"":[85.26615617855023,27.762417914547715]}"
787,1,10,3.583014726638794,28.983243942260746,28,"{""type"":""Point"",""coordinates"":[85.10985031211668,27.891583921049065]}"
1651,4,10,2.6722123622894287,18.17814064025879,25,"{""type"":""Point"",""coordinates"":[85.55643850552815,27.602307927759632]}"
1385,2,50,3.968759536743164,5.90753698348999,28,"{""type"":""Point"",""coordinates"":[85.40050670950289,27.64396930810922]}"
1427,2,30,4.195834636688232,15.348936080932615,27,"{""type"":""Point"",""coordinates"":[85.43443634607574,27.713253526456672]}"
1395,2,10,4.49566125869751,40.73086929321289,25,"{""type"":""Point"",""coordinates"":[85.38294402951043,27.880309187860775]}"
1311,1,50,4.29325008392334,2.2901771068573,21,"{""type"":""Point"",""coordinates"":[85.32154659214655,27.710545417341276]}"
1936,4,10,4.684384346008301,18.913476943969727,24,"{""type"":""Point"",""coordinates"":[85.40967118233534,27.77656606912091]}"
1073,1,10,4.588297367095947,29.552898406982425,24,"{""type"":""Point"",""coordinates"":[85.57803351581128,27.742515610575158]}"
1249,1,30,5.165729999542236,24.063570022583008,26,"{""type"":""Point"",""coordinates"":[85.5310190137638,27.881122770922808]}"
2140,4,10,4.579485893249512,33.35115051269531,24,"{""type"":""Point"",""coordinates"":[85.19592140618124,27.660947989292588]}"
1909,4,10,4.796142101287842,37.06515121459961,23,"{""type"":""Point"",""coordinates"":[85.12559345137637,27.693115345862623]}"
1561,3,10,4.618951320648193,14.478907585144045,24,"{""type"":""Point"",""coordinates"":[85.3127464534496,27.79475290231769]}"
1468,2,30,5.165729999542236,46.185638427734375,23,"{""type"":""Point"",""coordinates"":[85.50216040860306,27.86302496909051]}"
2072,4,10,5.143680095672607,28.77989196777344,25,"{""type"":""Point"",""coordinates"":[85.19813892828162,27.642727529914048]}"
1606,3,10,4.693136215209961,38.759307861328125,26,"{""type"":""Point"",""coordinates"":[85.43888418417696,27.86454086541941]}"
1900,4,10,4.1896796226501465,42.33697891235352,27,"{""type"":""Point"",""coordinates"":[85.21435708648553,27.672125581819074]}"
2027,4,10,4.684384346008301,14.921709060668944,23,"{""type"":""Point"",""coordinates"":[85.44416294490135,27.793128030374714]}"
723,1,40,3.583014726638794,7.268850803375244,28,"{""type"":""Point"",""coordinates"":[85.1065382551315,27.8919943663673]}"
1027,1,10,4.49566125869751,28.01264190673828,25,"{""type"":""Point"",""coordinates"":[85.38958809997438,27.86309124385433]}"
1350,2,40,3.246016025543213,1.3983920812606812,27,"{""type"":""Point"",""coordinates"":[85.34162440201602,27.63463242382107]}"
1805,4,40,4.699357032775879,6.547641754150391,26,"{""type"":""Point"",""coordinates"":[85.23852035908189,27.62836826122058]}"
1703,4,10,3.744175434112549,42.90247344970703,25,"{""type"":""Point"",""coordinates"":[85.3881774509782,27.605440305870086]}"
1343,1,40,4.618951320648193,8.766359329223633,28,"{""type"":""Point"",""coordinates"":[85.30039367842903,27.771181707539817]}"
1558,3,10,5.165729999542236,16.98384666442871,24,"{""type"":""Point"",""coordinates"":[85.51327788825759,27.85461478960374]}"
1581,3,10,5.058280944824219,21.2529239654541,25,"{""type"":""Point"",""coordinates"":[85.5398437058824,27.82851032658503]}"
922,1,40,4.78480863571167,2.9707157611846924,28,"{""type"":""Point"",""coordinates"":[85.15964440852817,27.773502557362665]}"
1353,2,40,3.501748561859131,16.331560134887695,25,"{""type"":""Point"",""coordinates"":[85.57558931090179,27.68891272342845]}"
1707,4,30,4.618951320648193,25.87848663330078,25,"{""type"":""Point"",""coordinates"":[85.31117988037364,27.799536253957122]}"
1872,4,10,4.796142101287842,22.7477970123291,25,"{""type"":""Point"",""coordinates"":[85.13511825841941,27.665800699884603]}"
1496,2,10,5.058280944824219,25.395732879638672,26,"{""type"":""Point"",""coordinates"":[85.53325317000505,27.817995122361577]}"
1346,1,50,4.243783473968506,3.478494167327881,29,"{""type"":""Point"",""coordinates"":[85.44343946259002,27.67682666591937]}"
1704,4,10,4.736819744110107,23.931245803833008,24,"{""type"":""Point"",""coordinates"":[85.4550291270507,27.761531777144647]}"
2106,4,10,4.850409507751465,29.58587074279785,23,"{""type"":""Point"",""coordinates"":[85.40782927180776,27.802215370515878]}"
1001,1,10,3.501748561859131,13.720163345336914,26,"{""type"":""Point"",""coordinates"":[85.59934200030895,27.660663331926706]}"
2067,4,10,4.699357032775879,37.670223236083984,25,"{""type"":""Point"",""coordinates"":[85.22887537742082,27.630631423650488]}"
1876,4,10,4.49566125869751,25.949237823486328,23,"{""type"":""Point"",""coordinates"":[85.38235060510411,27.8875338460789]}"
1342,1,50,4.29325008392334,0.0,21,"{""type"":""Point"",""coordinates"":[85.33629921338401,27.73640126390734]}"
1288,1,10,3.501748561859131,31.23147201538086,29,"{""type"":""Point"",""coordinates"":[85.55637553755426,27.661035851530176]}"
1367,2,40,3.246016025543213,5.300196170806885,28,"{""type"":""Point"",""coordinates"":[85.30849224795364,27.618324977647404]}"
586,1,40,4.030216693878174,2.9710819721221924,27,"{""type"":""Point"",""coordinates"":[85.25197141783919,27.881403231095437]}"
724,1,10,4.030216693878174,18.04671669006348,24,"{""type"":""Point"",""coordinates"":[85.26511881993167,27.899353764808367]}"
1319,1,50,4.618951320648193,4.574671268463135,26,"{""type"":""Point"",""coordinates"":[85.31808726154838,27.75657255880375]}"
1439,2,30,4.124363422393799,20.511280059814453,24,"{""type"":""Point"",""coordinates"":[85.48627002927722,27.671543265126733]}"
1537,3,10,4.501944541931152,22.976476669311523,24,"{""type"":""Point"",""coordinates"":[85.25712642919666,27.761055723382764]}"
1139,1,10,2.6722123622894287,14.312544822692873,25,"{""type"":""Point"",""coordinates"":[85.57279145703494,27.629074350571535]}"
1362,2,40,4.684384346008301,2.290957450866699,26,"{""type"":""Point"",""coordinates"":[85.42540194047864,27.755108510008746]}"
1304,1,40,3.75677752494812,9.422651290893556,26,"{""type"":""Point"",""coordinates"":[85.28886610473482,27.684405421500085]}"
